respondent_id,xyz_vaccine,seasonal_vaccine
38336,0.078560139,0.596477237
38337,0.650390076,0.917448827
38338,0.828298116,0.96992536
38339,0.750537617,0.860130459
38340,0.120363942,0.674611778
38341,0.856424551,0.838878841
38342,0.463900681,0.490050316
38343,0.233499205,0.516063586
38344,0.089777262,0.677808654
38345,0.327381698,0.355895178
38346,0.015470633,0.074412587
38347,0.676547125,0.815587737
38348,0.007679157,0.024217065
38349,0.019711017,0.034674357
38350,0.679932766,0.904653088
38351,0.026459975,0.112365023
38352,0.028071095,0.090018646
38353,0.321383499,0.933923546
38354,0.361170198,0.892139236
38355,0.415651248,0.872914971
38356,0.121798078,0.658753317
38357,0.883746383,0.945728334
38358,0.263913397,0.327244728
38359,0.052460929,0.138996425
38360,0.115856803,0.311768393
38361,0.654915429,0.224955963
38362,0.091118858,0.092837523
38363,0.096047367,0.570627036
38364,0.061809732,0.358340567
38365,0.545439643,0.904036387
38366,0.346691621,0.416227744
38367,0.512366079,0.67931132
38368,0.003309914,0.006576172
38369,0.542500853,0.895426287
38370,0.177119514,0.551064555
38371,0.022119505,0.231073858
38372,0.630840532,0.711856815
38373,0.357785919,0.478050021
38374,0.429703684,0.328314429
38375,0.265332683,0.707153255
38376,0.241852402,0.414223356
38377,0.446495129,0.506180995
38378,0.021921788,0.075114868
38379,0.097436134,0.654141312
38380,0.179940776,0.857188137
38381,0.321249901,0.146084447
38382,0.067462064,0.451554712
38383,0.04067386,0.047775552
38384,0.190797824,0.427679815
38385,0.029791141,0.125437214
38386,0.662660486,0.932806168
38387,0.017143272,0.412584678
38388,0.173867825,0.763970553
38389,0.370128541,0.693654779
38390,0.072600296,0.065984761
38391,0.613340047,0.863904648
38392,0.456966075,0.80358718
38393,0.637027111,0.942550925
38394,0.297794795,0.950817265
38395,0.160173301,0.341549819
38396,0.193427558,0.38689424
38397,0.68166003,0.916924146
38398,0.09949572,0.088407557
38399,0.049580265,0.189556979
38400,0.806465253,0.931658917
38401,0.585233891,0.712059851
38402,0.075461499,0.098245942
38403,0.042298519,0.351520439
38404,0.097869445,0.241765308
38405,0.578470319,0.924816905
38406,0.366295728,0.161624664
38407,0.45202576,0.52621671
38408,0.040222863,0.147972625
38409,0.06737381,0.225988887
38410,0.04332076,0.079960166
38411,0.799371996,0.932337928
38412,0.203530557,0.891228165
38413,0.21679757,0.504495843
38414,0.457238188,0.811590611
38415,0.028615986,0.107698106
38416,0.17643836,0.941700495
38417,0.151658849,0.235188729
38418,0.011083024,0.045351591
38419,0.539136281,0.666774458
38420,0.042343868,0.130192686
38421,0.283100895,0.424867891
38422,0.443856683,0.360849884
38423,0.126451937,0.865916313
38424,0.010486532,0.07098312
38425,0.163932662,0.656121763
38426,0.023416274,0.465159931
38427,0.036878704,0.197562207
38428,0.314380432,0.491438475
38429,0.391585343,0.75902777
38430,0.09178838,0.334627853
38431,0.534087813,0.830606917
38432,0.078125812,0.847068636
38433,0.773071023,0.932317297
38434,0.098017159,0.29974319
38435,0.037907681,0.36105445
38436,0.158399932,0.524643239
38437,0.124871652,0.730965203
38438,0.634919215,0.896638911
38439,0.069073899,0.16282651
38440,0.182753857,0.556131096
38441,0.803445861,0.81850301
38442,0.099777265,0.655065436
38443,0.011524714,0.035677859
38444,0.063005667,0.133491656
38445,0.24555436,0.097138982
38446,0.11705013,0.347596889
38447,0.045245986,0.192079381
38448,0.084762793,0.588568758
38449,0.04505725,0.164737574
38450,0.425840194,0.789730801
38451,0.036992843,0.172965319
38452,0.455797732,0.350390983
38453,0.474356954,0.980619089
38454,0.470073283,0.929668119
38455,0.203138088,0.452476752
38456,0.098799859,0.274598988
38457,0.289427015,0.632490488
38458,0.0456628,0.108150708
38459,0.581657786,0.801508569
38460,0.118667414,0.883541456
38461,0.084090618,0.666709102
38462,0.798970159,0.83709676
38463,0.665868647,0.878556273
38464,0.103514034,0.84365568
38465,0.00534881,0.039724193
38466,0.007403143,0.00896154
38467,0.490319942,0.841187304
38468,0.369773144,0.856157123
38469,0.031270968,0.156325635
38470,0.627933235,0.927204589
38471,0.034905057,0.034503662
38472,0.151043662,0.1424601
38473,0.109388157,0.134545895
38474,0.090025836,0.194796916
38475,0.049840618,0.17618183
38476,0.041151729,0.150370903
38477,0.060206067,0.092921187
38478,0.468723037,0.845501973
38479,0.138191987,0.642425269
38480,0.58660555,0.629751575
38481,0.089531136,0.292370798
38482,0.537630994,0.832486677
38483,0.03510064,0.077372461
38484,0.049015871,0.699392568
38485,0.084290711,0.83172922
38486,0.235813982,0.598016829
38487,0.139872866,0.669522091
38488,0.530084972,0.482976818
38489,0.169960112,0.279404974
38490,0.095068151,0.969753139
38491,0.342717862,0.568905621
38492,0.041973878,0.318655832
38493,0.023558717,0.014462564
38494,0.170349448,0.970058611
38495,0.13516503,0.836039433
38496,0.097963448,0.343018656
38497,0.391645539,0.672615032
38498,0.280173801,0.403428055
38499,0.024240025,0.031497696
38500,0.067681248,0.238755822
38501,0.067508218,0.775514372
38502,0.165180019,0.476841586
38503,0.055001706,0.509690914
38504,0.04175963,0.239279051
38505,0.105670599,0.277715319
38506,0.117959452,0.918486135
38507,0.850040265,0.964204006
38508,0.059780184,0.165788078
38509,0.109922761,0.131282951
38510,0.813884738,0.815596497
38511,0.087891261,0.943213796
38512,0.365352059,0.651219372
38513,0.034254303,0.47266044
38514,0.090940727,0.281858764
38515,0.091936647,0.738648522
38516,0.256515504,0.631924959
38517,0.180033081,0.529440257
38518,0.705265224,0.972635074
38519,0.016846042,0.03374472
38520,0.282975312,0.612768674
38521,0.231863973,0.850955554
38522,0.173248503,0.591536097
38523,0.089651128,0.436201975
38524,0.06365926,0.559950435
38525,0.490475426,0.77025252
38526,0.563084282,0.624058702
38527,0.151100229,0.349028431
38528,0.260478998,0.912253408
38529,0.028492957,0.06575978
38530,0.008127489,0.076346021
38531,0.127080577,0.546619185
38532,0.692177003,0.861298711
38533,0.046894156,0.048578053
38534,0.080705454,0.215156012
38535,0.033209596,0.766767302
38536,0.114245658,0.656644422
38537,0.845097781,0.956656902
38538,0.889693803,0.935304871
38539,0.118800166,0.74595282
38540,0.243803182,0.723038218
38541,0.160921178,0.372548413
38542,0.078643187,0.160092609
38543,0.138805157,0.626832982
38544,0.480478561,0.255723765
38545,0.562109764,0.739503957
38546,0.129231722,0.235391025
38547,0.07991818,0.769911218
38548,0.070166106,0.236085951
38549,0.190223,0.429736724
38550,0.024622564,0.314047471
38551,0.621974233,0.775008263
38552,0.169897264,0.700338966
38553,0.388560993,0.669403325
38554,0.274107745,0.62535495
38555,0.080452436,0.28683741
38556,0.006291853,0.018417962
38557,0.097887538,0.115726778
38558,0.0798043,0.201460002
38559,0.11503316,0.52119794
38560,0.040517951,0.01950655
38561,0.798700329,0.823465918
38562,0.705169538,0.968051081
38563,0.206116443,0.147700273
38564,0.215905375,0.840952202
38565,0.439368809,0.586768505
38566,0.109600575,0.136019451
38567,0.625851398,0.861361491
38568,0.436550883,0.38139003
38569,0.068569653,0.15762904
38570,0.827790105,0.957086421
38571,0.098118825,0.652985828
38572,0.211963881,0.501787
38573,0.048508505,0.127941914
38574,0.058072251,0.172964628
38575,0.106156552,0.473790472
38576,0.064927015,0.20313492
38577,0.114162669,0.397813984
38578,0.189360322,0.386049579
38579,0.049135523,0.853933351
38580,0.276979369,0.487925803
38581,0.648741206,0.910153611
38582,0.807128948,0.942665051
38583,0.113943963,0.441930233
38584,0.26786233,0.568338377
38585,0.21775858,0.357875801
38586,0.006879337,0.052432343
38587,0.082725833,0.273465931
38588,0.055759305,0.767052155
38589,0.009003597,0.10312955
38590,0.178778635,0.638853897
38591,0.061328343,0.579757594
38592,0.148569762,0.684763083
38593,0.412334566,0.849170577
38594,0.051508255,0.040077549
38595,0.043966879,0.104190401
38596,0.451874286,0.934845731
38597,0.176357743,0.086177413
38598,0.231801125,0.419768824
38599,0.041047155,0.352441126
38600,0.01921693,0.010592718
38601,0.133939387,0.278013267
38602,0.685818619,0.956926072
38603,0.080045195,0.159511677
38604,0.873878094,0.933597854
38605,0.082322355,0.395171947
38606,0.013357528,0.157942326
38607,0.321299112,0.849557072
38608,0.044511191,0.085418651
38609,0.13083843,0.412400681
38610,0.122334834,0.674273959
38611,0.093031504,0.517535668
38612,0.216232561,0.841330568
38613,0.128664549,0.371439511
38614,0.022155132,0.051973219
38615,0.082254176,0.05784943
38616,0.073741473,0.034806143
38617,0.140429215,0.040822967
38618,0.115103656,0.536609572
38619,0.085980755,0.148754667
38620,0.195689758,0.718661879
38621,0.61776922,0.904219655
38622,0.086161655,0.19692879
38623,0.068169744,0.258108903
38624,0.022950944,0.018015629
38625,0.046509648,0.123067567
38626,0.228821282,0.709716506
38627,0.925265765,0.989041883
38628,0.045626113,0.038722934
38629,0.682905458,0.869192966
38630,0.259134792,0.841853636
38631,0.08646317,0.670390597
38632,0.093076174,0.937720758
38633,0.232023182,0.350416213
38634,0.104837687,0.165155661
38635,0.011563368,0.707682391
38636,0.263411678,0.972251912
38637,0.143536279,0.348627995
38638,0.081089842,0.036057469
38639,0.570024656,0.529492331
38640,0.023643157,0.101474856
38641,0.209747194,0.627671077
38642,0.012412335,0.059666966
38643,0.282001525,0.17425781
38644,0.012571378,0.53583299
38645,0.546138926,0.827597765
38646,0.85970794,0.69411326
38647,0.018481883,0.14621695
38648,0.672598941,0.800525437
38649,0.540611188,0.60725176
38650,0.054033611,0.122993095
38651,0.047245182,0.110374444
38652,0.327326742,0.668891629
38653,0.017014665,0.015974627
38654,0.048015989,0.079728755
38655,0.091939456,0.395170248
38656,0.144439817,0.382270218
38657,0.102117034,0.173014682
38658,0.057522169,0.765327578
38659,0.031882845,0.109280074
38660,0.793383334,0.908527204
38661,0.128309603,0.337115114
38662,0.080829883,0.207002119
38663,0.176794594,0.087963884
38664,0.564705041,0.87092034
38665,0.086797435,0.499900349
38666,0.06444116,0.55877307
38667,0.411222857,0.249714626
38668,0.139843782,0.967150662
38669,0.066030818,0.17480973
38670,0.275880804,0.563795186
38671,0.080010017,0.239603095
38672,0.072385654,0.445196838
38673,0.418258939,0.588722456
38674,0.412712542,0.935500424
38675,0.015896052,0.915483302
38676,0.226576071,0.263800489
38677,0.055226716,0.390985735
38678,0.607113563,0.830985777
38679,0.239577159,0.661196807
38680,0.168780852,0.191055736
38681,0.047531019,0.048159671
38682,0.412200376,0.636963762
38683,0.614471331,0.942714731
38684,0.106640926,0.941913204
38685,0.217468266,0.693568875
38686,0.190945288,0.626926756
38687,0.116252846,0.225046244
38688,0.195627592,0.487249495
38689,0.021752798,0.971786223
38690,0.057261244,0.106041837
38691,0.126926477,0.162749422
38692,0.125322037,0.389928114
38693,0.053671499,0.231688109
38694,0.100791089,0.28686834
38695,0.246546042,0.591333516
38696,0.096267072,0.199280517
38697,0.19226142,0.543523941
38698,0.255563066,0.683046117
38699,0.172642678,0.757506331
38700,0.069683415,0.882182073
38701,0.127400373,0.759766405
38702,0.137044998,0.293296714
38703,0.154356733,0.795901805
38704,0.889205974,0.700374279
38705,0.186888914,0.851174183
38706,0.147116702,0.121796502
38707,0.101475652,0.543342995
38708,0.629905946,0.545461711
38709,0.134221883,0.58718995
38710,0.21669769,0.703924782
38711,0.650857446,0.872823348
38712,0.379389996,0.941404288
38713,0.125001122,0.847398488
38714,0.033320835,0.177625788
38715,0.158984216,0.504363691
38716,0.008674387,0.044317674
38717,0.105321105,0.204816943
38718,0.111926625,0.138397652
38719,0.005191228,0.015196832
38720,0.047809702,0.114922117
38721,0.005578117,0.033486266
38722,0.07012911,0.165584776
38723,0.350512409,0.184675532
38724,0.058605041,0.117677132
38725,0.084365262,0.147750009
38726,0.253145668,0.716166622
38727,0.357934501,0.812550731
38728,0.044864697,0.135214159
38729,0.072190987,0.837422867
38730,0.026334643,0.050472485
38731,0.005855264,0.094539749
38732,0.096908105,0.883322744
38733,0.099068575,0.375518488
38734,0.053378435,0.320500267
38735,0.665080335,0.662614092
38736,0.004172048,0.006590031
38737,0.112676074,0.349753668
38738,0.301851081,0.468819464
38739,0.382627967,0.177512465
38740,0.027657044,0.158069668
38741,0.04356332,0.426597502
38742,0.366322157,0.646946574
38743,0.046686214,0.763024417
38744,0.477778675,0.459111822
38745,0.065389533,0.099084465
38746,0.091779203,0.540443623
38747,0.199490297,0.318270687
38748,0.814076854,0.897116084
38749,0.219642607,0.230028745
38750,0.084539646,0.381004075
38751,0.075547316,0.071203863
38752,0.01964471,0.027843517
38753,0.282129877,0.755336624
38754,0.013119722,0.019619955
38755,0.233120817,0.774167955
38756,0.040156552,0.141772338
38757,0.282007861,0.791187933
38758,0.060441421,0.161855589
38759,0.534063345,0.800776709
38760,0.015019996,0.082358005
38761,0.031297281,0.423489388
38762,0.411735213,0.854277382
38763,0.03323374,0.247619573
38764,0.039385366,0.050735979
38765,0.022454408,0.259244042
38766,0.040534775,0.289458701
38767,0.443742015,0.942970817
38768,0.763485785,0.962808148
38769,0.327947211,0.404669041
38770,0.031717649,0.079980062
38771,0.049470125,0.093326468
38772,0.115220885,0.426150326
38773,0.162623766,0.439336688
38774,0.146480851,0.81349675
38775,0.53222083,0.445289238
38776,0.106573251,0.404201511
38777,0.110523488,0.165107267
38778,0.103403313,0.13119416
38779,0.025315871,0.083590412
38780,0.479850567,0.453561682
38781,0.297270164,0.379156673
38782,0.020990335,0.081774521
38783,0.144858097,0.397935851
38784,0.58742392,0.635029352
38785,0.048170875,0.821581846
38786,0.044130797,0.220429471
38787,0.43309626,0.708937593
38788,0.102230242,0.061090111
38789,0.302671465,0.975829421
38790,0.319826917,0.418325932
38791,0.231641401,0.210396157
38792,0.428779107,0.762991107
38793,0.326984397,0.938539947
38794,0.13615311,0.416170608
38795,0.191555238,0.022574463
38796,0.364034896,0.68455514
38797,0.079157332,0.443364237
38798,0.142820532,0.578788247
38799,0.054932376,0.744395456
38800,0.073844764,0.196927975
38801,0.01720399,0.069013952
38802,0.052638958,0.44711379
38803,0.069052608,0.519448234
38804,0.414381397,0.500964603
38805,0.259210744,0.79165676
38806,0.787157704,0.948789158
38807,0.012844309,0.051470218
38808,0.112933334,0.15993519
38809,0.58056165,0.35578968
38810,0.072032389,0.850657693
38811,0.038470154,0.411400683
38812,0.139198623,0.425572105
38813,0.048157654,0.006678793
38814,0.512083063,0.83492357
38815,0.03086383,0.353618776
38816,0.217255371,0.925303796
38817,0.211411563,0.508038269
38818,0.531831936,0.665734073
38819,0.126220747,0.238972297
38820,0.031700487,0.149120993
38821,0.083561018,0.133353336
38822,0.090304774,0.797430632
38823,0.049865701,0.022669362
38824,0.193275218,0.107928527
38825,0.431729632,0.568519235
38826,0.237622351,0.635897958
38827,0.402706377,0.126350672
38828,0.086355172,0.700541586
38829,0.047693215,0.165173745
38830,0.196914957,0.951165752
38831,0.075912732,0.069047722
38832,0.088072304,0.252481901
38833,0.040127082,0.210851806
38834,0.086624027,0.067006845
38835,0.058121625,0.400397988
38836,0.068184994,0.217159315
38837,0.613361659,0.806380225
38838,0.037057061,0.044211194
38839,0.092788016,0.289741392
38840,0.108044172,0.508523331
38841,0.01426348,0.10273608
38842,0.896182049,0.965677744
38843,0.053927516,0.761555954
38844,0.038030581,0.01241485
38845,0.056993624,0.29256369
38846,0.083038438,0.926276437
38847,0.229225224,0.155212147
38848,0.120396985,0.961976576
38849,0.617124174,0.791942725
38850,0.165612724,0.707923901
38851,0.152706987,0.881960528
38852,0.15462984,0.796061994
38853,0.03510554,0.050194999
38854,0.168244429,0.440844086
38855,0.049902962,0.77129287
38856,0.129879226,0.342814725
38857,0.023154889,0.042378973
38858,0.209194122,0.602470254
38859,0.205291294,0.459630652
38860,0.026471859,0.06861702
38861,0.085033488,0.177977358
38862,0.097782951,0.861179033
38863,0.081022476,0.049136495
38864,0.160631353,0.93602332
38865,0.036682109,0.039181227
38866,0.037270911,0.04589498
38867,0.109934153,0.216799364
38868,0.050235261,0.018628576
38869,0.138713198,0.263496844
38870,0.289476962,0.837413686
38871,0.08456085,0.103460679
38872,0.164566523,0.339201605
38873,0.00828439,0.017888292
38874,0.146710913,0.818794705
38875,0.602835323,0.670686939
38876,0.239763321,0.371741991
38877,0.083809742,0.259364885
38878,0.031440999,0.537968801
38879,0.247590123,0.488069999
38880,0.133592022,0.74149373
38881,0.499795694,0.120115169
38882,0.108873675,0.809770745
38883,0.156038685,0.33264359
38884,0.129700693,0.890996486
38885,0.01965468,0.067095615
38886,0.206814092,0.36675413
38887,0.058385351,0.823378242
38888,0.137284425,0.544128032
38889,0.152062202,0.526813056
38890,0.621529415,0.398483451
38891,0.47704566,0.87008915
38892,0.160748028,0.949490722
38893,0.559809807,0.950829348
38894,0.911346825,0.972486417
38895,0.72724061,0.892143449
38896,0.069127938,0.1894962
38897,0.289304246,0.059851071
38898,0.582247549,0.790019314
38899,0.034309527,0.137604052
38900,0.695781818,0.936374441
38901,0.057660578,0.670853762
38902,0.104636752,0.171056477
38903,0.683154458,0.938343814
38904,0.060478943,0.041379999
38905,0.030900858,0.013356712
38906,0.198663864,0.824940376
38907,0.289033879,0.642271115
38908,0.037214423,0.099388738
38909,0.040064957,0.309691197
38910,0.091750033,0.188334516
38911,0.162754791,0.198653695
38912,0.10808506,0.910502917
38913,0.305997425,0.445980057
38914,0.171319351,0.261624904
38915,0.106055969,0.734140207
38916,0.556282795,0.573496612
38917,0.147496223,0.54357195
38918,0.094088771,0.081762754
38919,0.276739857,0.478170865
38920,0.218370358,0.971499469
38921,0.12715325,0.308692411
38922,0.059992016,0.050833227
38923,0.111534028,0.744634594
38924,0.062890929,0.06179367
38925,0.602462582,0.721883874
38926,0.161639227,0.333679231
38927,0.049334713,0.091350324
38928,0.083111488,0.354717885
38929,0.298564832,0.749550683
38930,0.006901641,0.023474821
38931,0.104784791,0.411886588
38932,0.741269886,0.692850006
38933,0.070776945,0.349089441
38934,0.130939517,0.482936002
38935,0.100350229,0.263011672
38936,0.405300042,0.742376296
38937,0.218228412,0.223332507
38938,0.161627247,0.367023326
38939,0.714365557,0.773470601
38940,0.242848853,0.927312761
38941,0.005976734,0.094464453
38942,0.008343042,0.017169294
38943,0.806459648,0.482342297
38944,0.765714951,0.954000021
38945,0.07852245,0.50990533
38946,0.600590436,0.661036731
38947,0.098737652,0.820549053
38948,0.676912201,0.789919302
38949,0.545342281,0.180202699
38950,0.083131424,0.082416914
38951,0.359053171,0.901017295
38952,0.084912473,0.465997234
38953,0.032205568,0.682645951
38954,0.709510291,0.733010952
38955,0.510903527,0.603367333
38956,0.140537284,0.776393222
38957,0.098149238,0.179249122
38958,0.014320306,0.062452029
38959,0.028027529,0.184812347
38960,0.092273367,0.259162536
38961,0.100122502,0.342775227
38962,0.080880084,0.065300537
38963,0.117548266,0.455002135
38964,0.074295878,0.086665688
38965,0.331142414,0.104495347
38966,0.052800976,0.213821263
38967,0.011603408,0.071301056
38968,0.063859373,0.902404567
38969,0.585676497,0.775935153
38970,0.084589857,0.084912295
38971,0.115152522,0.819347199
38972,0.089116343,0.206798343
38973,0.085810844,0.809563077
38974,0.733421698,0.884457125
38975,0.042210162,0.453444437
38976,0.741099616,0.925011494
38977,0.037146435,0.202095464
38978,0.066837439,0.028028883
38979,0.056907884,0.314931357
38980,0.22993726,0.650042025
38981,0.034563962,0.059450333
38982,0.41545343,0.603999148
38983,0.062857406,0.07666674
38984,0.264569323,0.483601786
38985,0.118094803,0.646615833
38986,0.354063706,0.692916684
38987,0.036199571,0.640586459
38988,0.093626214,0.9706537
38989,0.22366371,0.941634344
38990,0.081890283,0.263682743
38991,0.252827798,0.480039499
38992,0.307206717,0.537573818
38993,0.73941537,0.097918269
38994,0.057246341,0.47134878
38995,0.114946878,0.89901153
38996,0.045436737,0.89079434
38997,0.015134929,0.080969484
38998,0.161375064,0.269633206
38999,0.018338532,0.257081433
39000,0.572014504,0.820056382
39001,0.092795256,0.339059605
39002,0.059133928,0.090285824
39003,0.511872699,0.913126248
39004,0.327487776,0.953015786
39005,0.176398126,0.34115516
39006,0.503164013,0.665151987
39007,0.007183645,0.013031394
39008,0.104166743,0.377395126
39009,0.175770125,0.921664422
39010,0.727207785,0.854089023
39011,0.058242374,0.180505271
39012,0.079767845,0.12185822
39013,0.343767149,0.911741236
39014,0.399155978,0.018444206
39015,0.083888396,0.848983329
39016,0.376288471,0.231543554
39017,0.0294199,0.072516856
39018,0.77596466,0.968186598
39019,0.110314744,0.462932433
39020,0.105772263,0.839506216
39021,0.081774417,0.094941395
39022,0.393456521,0.862020054
39023,0.887673913,0.962071641
39024,0.120632241,0.263121671
39025,0.033525615,0.149324278
39026,0.074973227,0.088909389
39027,0.02939166,0.631021571
39028,0.39260985,0.892230465
39029,0.017777526,0.035309901
39030,0.112762407,0.34208463
39031,0.070808803,0.094570491
39032,0.03783072,0.069542973
39033,0.037379632,0.074258642
39034,0.222384329,0.401306247
39035,0.146098621,0.306050931
39036,0.137890089,0.198680093
39037,0.337981216,0.40665106
39038,0.108973452,0.445591211
39039,0.078705966,0.039994258
39040,0.086097585,0.77600408
39041,0.102652921,0.103308732
39042,0.103900451,0.765172801
39043,0.079815301,0.080859757
39044,0.52224913,0.866381137
39045,0.093228547,0.5009913
39046,0.010392873,0.013236955
39047,0.242990823,0.164841738
39048,0.490011558,0.714364766
39049,0.183232881,0.384207428
39050,0.062958663,0.772022223
39051,0.110153525,0.328620842
39052,0.618157683,0.821263358
39053,0.431824708,0.555925659
39054,0.023981747,0.109556497
39055,0.038093345,0.114397038
39056,0.063869699,0.115727916
39057,0.038684838,0.211904345
39058,0.100029196,0.151691441
39059,0.078609968,0.067009449
39060,0.317558476,0.694270429
39061,0.043649108,0.243797634
39062,0.090464783,0.32879293
39063,0.367576089,0.693822968
39064,0.133517798,0.268258316
39065,0.097267411,0.605673618
39066,0.088393474,0.606417523
39067,0.323724051,0.60834814
39068,0.016202198,0.140508012
39069,0.037192605,0.27288256
39070,0.153085176,0.6884509
39071,0.169762829,0.508898974
39072,0.042426576,0.05561667
39073,0.476958568,0.664135822
39074,0.120883916,0.860117665
39075,0.051572335,0.344152674
39076,0.01805458,0.053550663
39077,0.298736246,0.707725553
39078,0.116478402,0.049142101
39079,0.038891186,0.199325862
39080,0.290492429,0.674459127
39081,0.069055956,0.094602415
39082,0.016479925,0.007551168
39083,0.0111711,0.021494213
39084,0.424324759,0.823717588
39085,0.291505148,0.841762558
39086,0.066191545,0.128952447
39087,0.340519053,0.574578966
39088,0.773150759,0.893062187
39089,0.122779209,0.371860067
39090,0.561414319,0.799890791
39091,0.443282856,0.966342233
39092,0.529246615,0.435793428
39093,0.260697144,0.52670043
39094,0.1144139,0.403780791
39095,0.446593276,0.4674261
39096,0.032523441,0.191579042
39097,0.228073703,0.782306693
39098,0.029190073,0.232319066
39099,0.449888133,0.56200595
39100,0.203303269,0.60396161
39101,0.072357008,0.784545475
39102,0.030180355,0.318720698
39103,0.104716391,0.215948702
39104,0.15262068,0.383489997
39105,0.17303052,0.318418374
39106,0.040298591,0.737099581
39107,0.33894516,0.680496247
39108,0.538233155,0.122450984
39109,0.157171405,0.944537731
39110,0.078346388,0.932836883
39111,0.107195193,0.662893922
39112,0.229905436,0.583262616
39113,0.112647115,0.693697084
39114,0.45132967,0.650277928
39115,0.099887358,0.067708948
39116,0.041464602,0.160287517
39117,0.057001439,0.443777655
39118,0.07141772,0.202556149
39119,0.61541647,0.835921631
39120,0.738830429,0.933510885
39121,0.079864024,0.219945852
39122,0.07077673,0.145938825
39123,0.126437946,0.912778105
39124,0.084106053,0.839865245
39125,0.056017088,0.227753776
39126,0.107613685,0.323731379
39127,0.482934826,0.910363774
39128,0.035798554,0.419453013
39129,0.102227137,0.0585645
39130,0.592585571,0.948031781
39131,0.656891213,0.894243643
39132,0.050080367,0.922622186
39133,0.012132427,0.014155392
39134,0.121136601,0.283703388
39135,0.13034288,0.386772255
39136,0.180358208,0.604443402
39137,0.144071167,0.809082481
39138,0.157537329,0.306090646
39139,0.085356768,0.419992272
39140,0.554436303,0.768387106
39141,0.509032951,0.466107121
39142,0.066275393,0.516748518
39143,0.060517522,0.329775092
39144,0.111629863,0.235035373
39145,0.501519043,0.80408687
39146,0.100303724,0.078019194
39147,0.008468738,0.18611962
39148,0.240370115,0.5562631
39149,0.290103534,0.494731445
39150,0.038773767,0.116225382
39151,0.02090643,0.132400115
39152,0.176366784,0.836842824
39153,0.110226961,0.42087172
39154,0.010157193,0.060270352
39155,0.355892026,0.782751206
39156,0.631435175,0.890367193
39157,0.087325749,0.238651169
39158,0.127346178,0.264022184
39159,0.068283781,0.059883879
39160,0.176559815,0.377278956
39161,0.207952999,0.566529013
39162,0.219539909,0.4288438
39163,0.273098524,0.810834682
39164,0.243425122,0.258046396
39165,0.095079419,0.92951218
39166,0.045848711,0.725206983
39167,0.067573084,0.560024973
39168,0.013189747,0.034223109
39169,0.061387181,0.364899632
39170,0.333656309,0.715772708
39171,0.069631253,0.16217488
39172,0.758187938,0.828335196
39173,0.117205873,0.540599266
39174,0.05451905,0.79368582
39175,0.056897587,0.099892303
39176,0.318603506,0.515505732
39177,0.065525064,0.812482138
39178,0.079134288,0.698858519
39179,0.118273993,0.200180747
39180,0.520018617,0.773053751
39181,0.177915748,0.316437907
39182,0.103340966,0.172693278
39183,0.681338974,0.915782889
39184,0.203084972,0.359575092
39185,0.251186487,0.465846461
39186,0.099024921,0.544572694
39187,0.064279721,0.389336911
39188,0.612637023,0.700943303
39189,0.054318345,0.268127157
39190,0.164502688,0.286997854
39191,0.821788415,0.440527567
39192,0.27938955,0.510429798
39193,0.213215969,0.331731992
39194,0.126385093,0.220588265
39195,0.053260056,0.163610936
39196,0.221312298,0.330408259
39197,0.466907051,0.642924042
39198,0.538030046,0.53928929
39199,0.166812365,0.365629572
39200,0.047342317,0.181813196
39201,0.224725258,0.888556211
39202,0.021912379,0.117397513
39203,0.258863621,0.860505199
39204,0.078174841,0.593998273
39205,0.030575165,0.079257336
39206,0.887581525,0.93728842
39207,0.246612414,0.822724251
39208,0.058512666,0.558061872
39209,0.024090437,0.762118486
39210,0.063839892,0.067811776
39211,0.052533435,0.207200969
39212,0.033679774,0.160217336
39213,0.173637018,0.491185508
39214,0.391672123,0.93331047
39215,0.440458978,0.965074756
39216,0.011251862,0.071086908
39217,0.010616728,0.715705048
39218,0.214348899,0.935476489
39219,0.050785261,0.160069756
39220,0.076679817,0.18207838
39221,0.773663985,0.951218427
39222,0.579643435,0.781154114
39223,0.016070956,0.104438231
39224,0.11577601,0.238476211
39225,0.259735206,0.552169457
39226,0.437950408,0.639616026
39227,0.067317089,0.143230331
39228,0.114517248,0.12334357
39229,0.346025265,0.879568581
39230,0.042983064,0.050200779
39231,0.081967703,0.364847682
39232,0.67950152,0.957758602
39233,0.102791884,0.452876793
39234,0.101078078,0.965823997
39235,0.061436818,0.357939433
39236,0.02727527,0.124000242
39237,0.069466631,0.085958864
39238,0.60663716,0.682141713
39239,0.085506632,0.120809614
39240,0.09163141,0.236953571
39241,0.864513591,0.963721011
39242,0.117418922,0.278366193
39243,0.514429077,0.704587875
39244,0.063401205,0.1754483
39245,0.018368887,0.069893632
39246,0.110357384,0.28742937
39247,0.54779498,0.718614668
39248,0.283151279,0.826844947
39249,0.54204262,0.8210427
39250,0.11035611,0.257220249
39251,0.24073887,0.556522888
39252,0.01991273,0.402129126
39253,0.057804578,0.166911291
39254,0.098307425,0.083103496
39255,0.0894363,0.567007366
39256,0.097384126,0.182284412
39257,0.069331547,0.220762136
39258,0.307643006,0.791972944
39259,0.037540995,0.134556302
39260,0.091620526,0.087093654
39261,0.031343238,0.109546509
39262,0.376818779,0.825439509
39263,0.017442679,0.059639692
39264,0.046895658,0.155106243
39265,0.147237599,0.953550513
39266,0.059922964,0.417553032
